V_round,AoS_round,dE,dR,fit_used,CD0_fit,k_fit,R2_fit
40.0,0.0,0,-20,True,0.04706900004171766,0.06089412376370051,0.8857623808391696
40.0,0.0,0,-10,True,0.044565071699304765,0.061283139709448,0.8840706123661564
40.0,0.0,0,0,True,0.04125661533387189,0.0691897160556769,0.8835283992866543
40.0,0.0,0,10,True,0.04541291293492166,0.06118387332696271,0.8839973675496671
40.0,0.0,0,20,True,0.05099458643814434,0.06076056552746786,0.8840256774983013
40.0,0.0,5,0,True,0.04075075591202144,0.07181743986971684,0.8956991929532461
40.0,0.0,10,-20,True,0.04813197592058647,0.06239566940099721,0.9045565691342172
40.0,0.0,10,-10,True,0.04342764329387451,0.06251936834689642,0.902603434584846
40.0,0.0,10,0,True,0.0410955726163016,0.0700315743823297,0.8972834437724306
40.0,0.0,10,10,True,0.043605826888962376,0.06282578134048011,0.9051804272078848
40.0,0.0,10,20,True,0.04821097348662166,0.06242662683906452,0.9032395133326055
40.0,0.0,15,0,True,0.04281435405233107,0.07185020003288499,0.9078888755983241
40.0,0.0,20,0,True,0.0470509796083063,0.07156198898427094,0.910176467634444
40.0,4.0,-10,-20,True,0.05798563705258665,0.0564201870345123,0.8732274531182378
40.0,4.0,-10,-10,True,0.05231224140731527,0.05777901065232235,0.8752268085036379
40.0,4.0,-10,0,True,0.052194875552025836,0.057847727782855705,0.8767114363541124
40.0,4.0,-10,10,True,0.05587122036590798,0.057120406378933924,0.8725200795152375
40.0,4.0,-10,20,True,0.06451283500114184,0.05530211386045159,0.8673681938238936
40.0,4.0,0,-20,True,0.05049636054428134,0.05904167770802702,0.892195291590869
40.0,4.0,0,-10,True,0.047622889601363225,0.05980904576087798,0.8951499369860737
40.0,4.0,0,0,True,0.047592709371213425,0.05976004744474398,0.8947226333461844
40.0,4.0,0,10,True,0.05249929597264581,0.05887901468607377,0.8911870230974646
40.0,4.0,0,20,True,0.05950524404175879,0.05733250592838901,0.8890125962825154
40.0,4.0,10,-20,True,0.05029492549738322,0.060278689193563155,0.9070605200144528
40.0,4.0,10,-10,True,0.047068142419440864,0.06091245896114958,0.9079026749939533
40.0,4.0,10,0,True,0.048596008861909505,0.060813709172684034,0.9088607994220932
40.0,4.0,10,10,True,0.05165463646450763,0.05989957749962788,0.9051627503100995
40.0,4.0,10,20,True,0.05679336920776088,0.05945525450119939,0.9079222017555024
40.0,5.0,-20,0,True,0.06467367522534176,0.06479727703968906,0.8244678163626192
40.0,5.0,-15,0,True,0.058440566193922495,0.06596233762802776,0.8434917948528506
40.0,5.0,-10,0,True,0.05436330723139031,0.06616598089348442,0.8547939795080836
40.0,5.0,-5,0,True,0.05238480362916571,0.06697204796931248,0.8650283622835755
40.0,5.0,0,0,True,0.04948875890677123,0.06733113820996899,0.8776157581062676
40.0,5.0,5,0,True,0.04892967886325249,0.06790156274557825,0.8861470595884909
40.0,5.0,10,0,True,0.04922573242814019,0.06803694287963556,0.8904488084270237
40.0,5.0,15,0,True,0.05079220905679374,0.06807528851780631,0.8948869666771412
40.0,5.0,20,0,True,0.05510088736472962,0.06772147785557903,0.8990850624059544
40.0,7.0,0,10,True,0.05997950195722871,0.054496779735609756,0.8913593212590715
40.0,8.0,-10,-20,True,0.06355936599348931,0.05034784426638218,0.8962192959386281
40.0,8.0,-10,-10,True,0.0595838944293094,0.05132900448066479,0.8996257492888353
40.0,8.0,-10,0,True,0.06176344545266973,0.05058819580579716,0.8989730385213994
40.0,8.0,-10,10,True,0.06757818568554791,0.049823245667018276,0.8945418011150872
40.0,8.0,-10,20,True,0.07660752394087575,0.04859127054541139,0.8966251936901545
40.0,8.0,0,-20,True,0.057638796042518176,0.05312089166865207,0.9131035845620691
40.0,8.0,0,-10,True,0.0547753426592447,0.054228911288558466,0.9095492114195922
40.0,8.0,0,0,True,0.05705712574468776,0.05331551149469756,0.9138460735694682
40.0,8.0,0,10,True,0.06330098298075673,0.052699775668782624,0.9067528371416333
40.0,8.0,0,20,True,0.07208940176385951,0.05125262856595239,0.9107575333707563
40.0,8.0,10,-20,True,0.055511365278064745,0.05512498814836523,0.926065627239646
40.0,8.0,10,-10,True,0.05439905238973512,0.0553756365689882,0.926606869045193
40.0,8.0,10,0,True,0.05787893983706952,0.054889727093174474,0.9279327531570422
40.0,8.0,10,10,True,0.0626247523026737,0.05440427824465762,0.9227623934957878
40.0,8.0,10,20,True,0.06953417763246976,0.053359244946216376,0.9267030823221911
40.0,10.0,-20,0,True,0.09423606453244138,0.05121320352151633,0.7875758881713644
40.0,10.0,-15,0,True,0.08916422438613869,0.05256694549385861,0.8086369846083904
40.0,10.0,-10,-20,True,0.06925018017076055,0.04848577216964215,0.897006480921738
40.0,10.0,-10,-10,True,0.0665098480956651,0.04928751418588793,0.898672929114924
40.0,10.0,-10,0,True,0.07899997310960008,0.05335684854081162,0.7963983803756847
40.0,10.0,-10,10,True,0.07804156417573982,0.047979490919683634,0.8955130359154476
40.0,10.0,-10,20,True,0.08803097541924555,0.046350261253419324,0.896484987693105
40.0,10.0,-5,0,True,0.08060985573637171,0.055396445645977316,0.8559188669952781
40.0,10.0,0,-20,True,0.06412803259849732,0.05152384824325065,0.9163731850767579
40.0,10.0,0,-10,True,0.06167002390288258,0.052033811767723405,0.9152163260912358
40.0,10.0,0,0,True,0.07358973848919516,0.05569333309199038,0.838379439995031
40.0,10.0,0,10,True,0.07304216330076979,0.050771607866743056,0.9139112084062097
40.0,10.0,0,20,True,0.08345068598266901,0.04934266067011265,0.9153770631625081
40.0,10.0,5,0,True,0.07829874497019046,0.05708424697957034,0.8702776687882722
40.0,10.0,10,-20,True,0.061051628373424795,0.053893973685630536,0.9282895338478295
40.0,10.0,10,-10,True,0.061054402554456697,0.054068592240251505,0.9273071608300417
40.0,10.0,10,0,True,0.07002474504940816,0.050793642699383704,0.9159884443542581
40.0,10.0,10,10,True,0.07225082629839702,0.053216871325303304,0.9300202745670714
40.0,10.0,10,20,True,0.07995128602142755,0.05213658671512867,0.9317331733993405
40.0,10.0,15,0,True,0.07996582680330204,0.0586211677592362,0.886475301735179
40.0,10.0,20,0,True,0.08358414014306227,0.05893570414861721,0.890613172905187
